,Cooks,Boxcox,PCA,Cutoff_Val,Model,rank_50,rank_median_50,points_rank_50,points_median_50,rank_20,rank_median_20,points_rank_20,points_median_20,test_rank_top,test_median_top,test_points_median_top,test_rank_bottom,test_median_bottom,test_points_median_bottom
0,True,True,True,0,RF,95.05596261277108,4.65883189713994,44.80711331253982,2.5484842399849024,186.93068088330915,8.823902413487554,204.45519207517282,12.150699974858806,389.50806648049434,7.148161786661574,4.2762820688842424,72.32932156554519,5.90789305610723,1.3025144007606708
0,False,True,True,0,RF,107.16131480761268,6.396242583075306,47.347711346073176,1.8470484843425037,159.33861196767333,11.626748332105768,176.4279951478183,9.98342201884978,437.8988434869594,9.241716052739724,4.21816012835243,82.13559901799925,8.249275747642537,1.2852867492371907
0,True,False,True,0,RF,90.25567887290177,4.925763023658625,41.57228113313737,2.774613995101801,202.9518924688513,9.304028697382119,188.6784551125593,10.49451052535602,426.44584300729747,10.145252740378826,4.425292960507262,79.87076028187495,9.448797474219463,1.5223458995393906
0,False,False,True,0,RF,101.71144004156844,6.029062015288528,43.56197683231257,1.8697578519644056,172.84137454132846,12.982892142331043,171.14630113691334,9.419431875943626,462.0885794845614,9.540672854025708,4.052146726572834,78.91712430204231,8.947290574401666,0.8185632809430846
0,True,True,False,0,RF,104.98431597931155,7.916355831122445,44.94912982559966,1.2183342882150798,171.23338050046075,13.143856189774723,189.86218507539306,12.004084730391998,389.91230201482836,13.205804925014776,6.108760536947818,80.42902013631894,6.607147078874357,1.338409760047194
0,False,True,False,0,RF,113.92157587586706,6.980060275007287,52.4529083251176,1.9888455312360147,143.62026542895438,8.304820237218406,167.7480218841539,12.008506839345136,494.8627493394725,14.397699868859647,5.278752196536124,82.95866820754907,8.08774751935573,1.0637188020241768
0,True,False,False,0,RF,106.53058617264439,8.387699750228016,39.44181388864391,0.859136559723213,173.41176136510404,11.982892142331043,181.518725582963,11.113828052209215,406.59184533260276,11.781559435521249,5.457022167800885,78.88353484070196,5.838525292034116,1.4752114824175835
0,False,False,False,0,RF,101.2836130057722,7.605688267128475,43.151118622716126,1.2684168709611758,150.79481957860727,10.9649927448258,170.25688765208795,8.538640168642676,435.5192238357411,10.065966782478059,4.8784238687319945,86.99639713245712,7.919257798094227,1.2304920116833165
0,True,True,True,4,RF,112.32793808844144,6.050446685407572,33.6815265436677,2.012300273914937,185.243568024019,7.321928094887362,185.42073713028182,8.337910205911308,453.0385420424676,11.836458818242207,3.24795761733792,94.34033528751526,8.480725108503941,1.2611350862775592
0,False,True,True,4,RF,111.10215366330937,6.997539594978425,28.63682965766103,1.1647163870888113,198.91257910050413,11.266874164849405,177.22977054797025,9.474210125201207,386.7746991892825,10.001333826549036,3.5528615496403364,91.3412717819204,9.4188480771093,1.0789328767831483
0,True,False,True,4,RF,106.71425460359464,6.707993989904805,31.833468287683214,1.8176389757552482,199.41215822281822,10.761470703285697,187.20557296784452,8.078432347277065,455.12032990119513,11.908710485742578,3.1725141217877075,97.29918484387719,8.45483965524265,1.369460489327737
0,False,False,True,4,RF,111.05694677270304,7.207512841697374,27.14331497074641,1.032343462925641,214.63622162930142,10.818018306098093,176.33395399836604,9.549461057676538,396.8609981950254,11.141262683647795,3.9436786202970824,89.72327004612357,9.68398417705351,1.5166241586227622
0,True,True,False,4,RF,97.45105991937515,7.6764030611521905,31.620714724538168,1.4803458480533505,173.46643648616103,9.837593810232969,161.66447288898007,8.001528966123516,440.36527372365924,11.45049597177848,3.1619517818592744,80.25205422790332,6.4380445113302684,1.3538039520387422
0,False,True,False,4,RF,103.94747233752706,7.702159771957884,31.75597478861199,1.0565026724041182,147.27162084816672,8.304820237218406,158.01788713807844,8.48851701287673,345.74999729416515,10.222650328054506,3.2417644368962053,77.60643754473219,5.722706232293572,0.8713266562853305
0,True,False,False,4,RF,106.5865913560007,8.684977617962685,32.50695456066261,1.5998141462348014,154.400999806908,7.880712999918314,163.77765857277313,8.252870995506708,416.61955928341115,10.62639501130814,2.629810737907184,85.55824422368781,6.4380445113302684,1.3303306405565272
0,False,False,False,4,RF,115.56461191719657,9.01170233786332,29.385975355487147,0.8476280978765378,195.1615491847211,8.301262838945638,168.27884619918325,8.572250456756516,307.29168370604754,7.148161786661573,3.183071869835918,77.63913045408792,6.80673775964761,0.9231311450514846
0,True,True,True,6,RF,97.14303949977139,8.085935988311407,23.388381217350762,1.4559032780374954,325.35399479870165,25.12674833210577,170.3343512103114,10.315401693558622,425.8278334570948,10.661415370540375,3.367549435510102,81.74782006387122,6.1240036230818715,1.0164393369349356
0,False,True,True,6,RF,99.98239207679102,6.529142547308573,23.709826031109657,1.0518064698900964,259.5521296844146,11.224533832960372,186.37645086785164,9.30165912713582,382.6687369495065,9.798765782520357,3.738848271411851,101.78428377528012,9.734254049454524,0.739397123229633
0,True,False,True,6,RF,102.53862648804163,8.364058864872618,24.66578641829455,1.5329624995447682,334.2676893939326,27.287712379549447,171.31587910060023,10.260662686943492,422.21134450307807,10.198101166525813,3.3102530298172073,90.69883228744551,8.129256067994291,0.8913881072768804
0,False,False,True,6,RF,100.78822174227733,6.138136805758803,23.934252988342646,1.078335147336767,259.4895888341281,10.744407549065809,185.77850499436653,9.349002155077791,400.5154573329731,9.798765782520357,3.7507528533501873,102.45156512070535,10.354980967428318,0.8567212405880074
0,True,True,False,6,RF,118.29216071741281,7.809432542758772,32.29786881699855,1.3160802843473542,275.5020727215335,13.937414446264427,183.20562863536617,8.89788315948092,326.84911684415067,7.404999836754706,3.4172749394290585,76.84310240182108,5.550682515286151,1.133089866184406
0,False,True,False,6,RF,121.24652894590369,9.283955299378517,25.37125912995174,0.8753614499623221,241.22288004037654,15.335661460012847,184.10794171802058,8.776558463800846,302.8870638566996,7.039895465561439,3.337613028061737,76.51050375133917,5.762256972913997,0.7901333953947386
0,True,False,False,6,RF,121.32520929001629,8.919343909181425,32.969053737439175,1.206863412359561,270.33211522163117,13.324825981047223,177.1740347727186,8.66991896938946,340.1186054859779,9.046449688790839,3.373511056889914,72.31378502970126,5.9013955168622765,1.1255927952624596
0,False,False,False,6,RF,122.86631336159257,10.065966782478059,25.690861638572468,0.9631114939333668,247.8758422285343,14.287709822868154,181.55891967469776,8.793045289430115,301.25340664223046,7.157842208203046,3.1715781003358945,74.08484241169221,5.153766880564565,0.8819265882454421
